decidim.meetings.meetings.count.meetings_count.one,%{count} meeting,%{count} schůze,,
decidim.meetings.meetings.count.meetings_count.few,%{count} meetings,%{count} schůze,,
decidim.meetings.meetings.count.meetings_count.other,%{count} meetings,%{count} schůzí,,
decidim.meetings.meetings.form.create_as,Create meeting as,Vytvořit schůzi jako,,
decidim.meetings.meetings.index.new_meeting,New meeting,Nová schůze,,
decidim.meetings.meetings.new.title,Create Your Meeting,Vytvořte schůzi,,
decidim.meetings.meetings.show.remaining_slots.one,%{count} slot remaining,%{count} zbývající místo,,
decidim.meetings.meetings.show.remaining_slots.few,%{count} slots remaining,%{count} zbývající místa,,
decidim.meetings.meetings.show.remaining_slots.other,%{count} slots remaining,%{count} zbývajících míst,,
decidim.meetings.models.meeting.fields.official_meeting,Official meeting,Oficiální schůze,,
decidim.metrics.meetings.object,meetings,schůze,,
decidim.metrics.meetings.title,Meetings,Schůze,,
decidim.participatory_processes.participatory_process_groups.highlighted_meetings.past_meetings,Past meetings,Minulé schůze,,
decidim.participatory_processes.participatory_process_groups.highlighted_meetings.upcoming_meetings,Upcoming meetings,Nadcházející schůze,,
decidim.participatory_spaces.highlighted_meetings.see_all,See all meetings (%{count}),Zobrazit všechny schůze (%{count}),,
decidim.participatory_spaces.highlighted_meetings.upcoming_meetings,Upcoming meetings,Nadcházející schůze,,
decidim.participatory_spaces.upcoming_meeting_for_card.upcoming_meeting,Upcoming meeting,Nadcházející schůze,,
activerecord.models.decidim/pages/page.one,Page,Stránka,,
activerecord.models.decidim/pages/page.few,Pages,Stránky,,
activerecord.models.decidim/pages/page.other,Pages,Stránky,,
activerecord.models.decidim/participatory_process.one,Participatory process,Participativní proces,,
activerecord.models.decidim/participatory_process.few,Participatory processes,Participativní procesy,,
activerecord.models.decidim/participatory_process.other,Participatory processes,Participativní procesy,,
activerecord.models.decidim/participatory_process_group.one,Participatory process group,Skupina participativního procesu,,
activerecord.models.decidim/participatory_process_group.few,Participatory process groups,Skupiny participativního procesu,,
activerecord.models.decidim/participatory_process_group.other,Participatory process groups,Skupiny participativního procesu,,
activerecord.models.decidim/participatory_process_step.one,Phase,Fáze,,
activerecord.models.decidim/participatory_process_step.few,Phases,Fáze,,
activerecord.models.decidim/participatory_process_step.other,Phases,Fáze,,
decidim.menu.processes,Processes,Procesy,,
decidim.participatory_process_groups.show.group_participatory_processes.one,1 process for %{group},1 proces pro skupinu %{group},,
decidim.participatory_process_groups.show.group_participatory_processes.few,%{count} processes for %{group},%{count} procesy pro skupinu %{group},,
decidim.participatory_process_groups.show.group_participatory_processes.other,%{count} processes for %{group},%{count} procesů pro skupinu %{group},,
decidim.participatory_processes.index.title,Participatory processes,Participativní procesy,,
decidim.participatory_processes.last_activity.new_participatory_process,New participatory process,Nový participativní proces,,
decidim.participatory_processes.pages.home.highlighted_processes.active_processes,Active processes,Aktivní procesy,,
decidim.participatory_processes.pages.home.highlighted_processes.see_all_processes,See all processes,Zobrazit všechny procesy,,
decidim.participatory_processes.participatory_processes.filters.counters.active.one,1 active process,1 aktivní proces,,
decidim.participatory_processes.participatory_processes.filters.counters.active.few,%{count} active processes,%{count} aktivní procesy,,
decidim.participatory_processes.participatory_processes.filters.counters.active.other,%{count} active processes,%{count} aktivních procesů,,
decidim.participatory_processes.participatory_processes.filters.counters.all.one,1 process,1 proces,,
decidim.participatory_processes.participatory_processes.filters.counters.all.few,%{count} processes,%{count} procesy,,
decidim.participatory_processes.participatory_processes.filters.counters.all.other,%{count} processes,%{count} procesů,,
decidim.participatory_processes.participatory_processes.filters.counters.past.one,1 past process,1 minulý proces,,
decidim.participatory_processes.participatory_processes.filters.counters.past.few,%{count} past processes,%{count} minulé procesy,,
decidim.participatory_processes.participatory_processes.filters.counters.past.other,%{count} past processes,%{count} minulých procesů,,
decidim.participatory_processes.participatory_processes.filters.counters.upcoming.one,1 upcoming process,1 nadcházející proces,,
decidim.participatory_processes.participatory_processes.filters.counters.upcoming.few,%{count} upcoming processes,%{count} nadcházející procesy,,
decidim.participatory_processes.participatory_processes.filters.counters.upcoming.other,%{count} upcoming processes,%{count} nadcházejících procesů,,
decidim.participatory_processes.participatory_processes.filters.explanations.no_active,No active processes,Žádné aktivní procesy,,
decidim.participatory_processes.statistics.meetings_count,Meetings,Schůze,,
decidim.participatory_processes.statistics.processes_count,Processes,Procesy,,
decidim.participatory_processes.statistics.proposals_count,Proposals,Návrhy,,
layouts.decidim.process_navigation.process_menu_item,The process,Proces,,
activerecord.models.decidim/proposals/collaborative_draft.one,Collaborative draft,Společný koncept,,
activerecord.models.decidim/proposals/collaborative_draft.few,Collaborative drafts,Společné koncepty,,
activerecord.models.decidim/proposals/collaborative_draft.other,Collaborative drafts,Společné koncepty,,
activerecord.models.decidim/proposals/proposal.one,Proposal,Návrh,,
activerecord.models.decidim/proposals/proposal.few,Proposals,Návrhy,,
activerecord.models.decidim/proposals/proposal.other,Proposals,Návrhy,,
activerecord.models.decidim/proposals/proposal_note.one,Note,Poznámka,,
activerecord.models.decidim/proposals/proposal_note.few,Notes,Poznámky,,
activerecord.models.decidim/proposals/proposal_note.other,Notes,Poznámky,,
activerecord.models.decidim/proposals/proposal_vote.one,Support,Hlas pro,,
activerecord.models.decidim/proposals/proposal_vote.few,Supports,Hlasy pro,,
activerecord.models.decidim/proposals/proposal_vote.other,Supports,Hlasy pro,,
decidim.participatory_spaces.highlighted_proposals.see_all,See all proposals (%{count}),Zobrazit všechny návrhy (%{count}),,
decidim.proposals.collaborative_drafts.count.drafts_count.one,%{count} collaborative draft,%{count} společný koncept,,
